,MAE,RMSE
292,0.75,1.19460593224
293,0.4479166666666667,0.829156197589
294,0.8385416666666666,1.2767961205
295,0.84375,1.36549746735
296,0.7239583333333334,1.20976926175
297,0.2916666666666667,0.612372435696
298,1.2447916666666667,1.90257500947
299,0.5520833333333334,0.962851667358
300,0.5989583333333334,1.22686932203
301,0.9270833333333334,1.37310475444
302,0.2916666666666667,0.568257570708
303,1.0677083333333333,1.99608992783
304,0.7864583333333334,1.37878267565
305,0.5052083333333334,0.898494110535
306,0.59375,1.0307764064
307,0.5208333333333334,1.05573828828
308,0.7291666666666666,1.24582636564
309,0.7239583333333334,1.18365605928
310,0.6875,1.07043604822
311,1.0052083333333333,1.50173510758
312,0.6822916666666666,1.13880419739
313,1.0,1.63935963108
314,0.7083333333333334,1.18145390656
315,0.421875,0.863013132384
316,0.90625,1.60078105936
317,0.40625,0.790569415042
318,0.890625,1.50519932235
319,0.84375,1.31497781984
320,0.9270833333333334,1.56458194629
321,1.0729166666666667,1.55120920575
322,0.640625,1.06311256851
323,0.6354166666666666,1.08493471386
324,1.078125,2.73004120848
325,0.6666666666666666,1.1086778913
326,1.0260416666666667,1.52240215887
327,0.4375,0.866025403784
328,0.546875,0.949232145825
329,0.6197916666666666,1.02316909648
330,0.7395833333333334,1.2624381173
331,1.171875,1.97246672976
332,0.640625,0.932626220233
333,0.6770833333333334,1.09449379471
334,0.765625,1.32484275797
335,1.203125,1.84419133136
336,1.1614583333333333,2.14694550466
337,0.3958333333333333,0.743023104172
338,1.1197916666666667,1.80421959122
339,0.515625,0.921389349479
340,1.0885416666666667,1.85264450628
341,1.40625,2.20558004464
343,0.4479166666666667,0.859990310023
344,0.7604166666666666,1.2665570128
345,0.8645833333333334,1.38443731049
346,0.020833333333333332,0.228217732294
347,0.8020833333333334,1.27883410444
348,0.7083333333333334,1.23743686708
349,0.6770833333333334,1.18585412256
350,0.7604166666666666,1.44697961285
351,0.8489583333333334,1.34822414061
352,0.3385416666666667,0.665363309278
353,0.40625,0.763762615826
354,0.8385416666666666,1.35976407267
355,0.296875,0.657488909919
356,1.1510416666666667,1.76629319952
357,1.0572916666666667,1.72451684055
358,0.8958333333333334,1.35400640077
359,0.8541666666666666,1.74104853465
360,1.1770833333333333,1.92570333472
361,2.7447916666666665,5.80095178972
362,0.78125,1.22048487632
363,0.21875,0.5
364,1.0572916666666667,1.65988202392
365,2.125,4.10791918129
366,0.5989583333333334,1.07286609913
367,0.5208333333333334,0.895591052509
368,0.671875,1.15695361474
370,0.23958333333333334,0.568257570708
371,0.40625,0.735980072194
372,0.9947916666666666,1.59589316685
373,0.984375,1.712393549
374,3.3541666666666665,5.99305153212
375,0.4791666666666667,0.816496580928
376,0.71875,1.18585412256
377,0.6927083333333334,1.30503831361
378,1.0572916666666667,1.625
379,0.65625,1.11336576799
380,0.5677083333333334,0.932626220233
381,0.7708333333333334,1.34241697447
382,0.5364583333333334,0.898494110535
383,0.9739583333333334,1.48077963699
384,0.5104166666666666,0.968245836552
386,1.1510416666666667,1.83853428941
387,0.796875,1.24373429638
388,0.9322916666666666,1.56291661113
389,0.5833333333333334,1.08012344973
390,0.5572916666666666,0.892678553568
391,0.8125,1.39940463531
392,1.03125,1.77071078007
393,0.9375,1.53772017394
394,0.515625,0.886824860575
395,0.6979166666666666,1.23743686708
396,0.5625,0.984250984251
397,0.8645833333333334,1.39194109071
398,0.3958333333333333,0.777281587757
399,0.9947916666666666,1.57949095175
400,0.8385416666666666,1.32484275797
401,0.8229166666666666,1.27883410444
402,0.421875,0.83229101481
403,0.640625,1.04831213545
404,0.8125,1.62660177466
405,1.1354166666666667,1.5612494996
406,0.7708333333333334,1.39194109071
407,1.0729166666666667,1.7290411601
408,0.4375,0.777281587757
409,0.7083333333333334,1.18585412256
410,0.7135416666666666,1.19242400177
411,0.671875,0.976281209488
412,0.40625,0.763762615826
419,0.6145833333333334,1.06555932105
420,0.6302083333333334,1.09211186851
421,1.015625,1.60240704359
423,0.484375,0.850857410694
424,0.7760416666666666,1.18804811912
425,0.7135416666666666,1.1016086722
426,0.6666666666666666,1.19895788083
427,1.5989583333333333,2.38156986041
428,1.5729166666666667,2.42598777133
430,0.453125,0.819679815538
431,0.8697916666666666,1.39381072364
432,1.1614583333333333,2.03485257451
433,1.1354166666666667,1.78827197782
434,0.010416666666666666,0.102062072616
435,0.4947916666666667,0.863013132384
436,1.4583333333333333,2.24304480562
437,0.4739583333333333,0.850857410694
439,0.484375,0.800390529679
440,0.7760416666666666,1.2183492931
441,0.40625,0.743023104172
442,0.3333333333333333,0.692218655243
443,0.8489583333333334,1.34435548374
444,0.609375,1.03329973064
445,0.7760416666666666,1.1703809921
446,0.859375,1.32090562368
447,0.21875,0.467707173347
448,0.921875,1.52240215887
449,0.8177083333333334,1.28897569152
450,0.7708333333333334,1.24163870215
451,0.5625,0.968245836552
452,0.6458333333333334,1.11336576799
453,0.609375,1.07286609913
454,0.2552083333333333,0.544862367943
455,0.28125,0.645497224368
456,0.578125,1.08733236256
457,0.6822916666666666,1.11102430216
458,0.6614583333333334,1.13880419739
459,0.546875,0.904272267259
460,0.3385416666666667,0.673145600892
461,0.359375,0.725287299397
462,0.8229166666666666,1.25830573921
463,0.515625,0.892678553568
464,0.3489583333333333,0.710780087885
465,0.96875,1.53772017394
466,0.6458333333333334,1.10397010829
467,0.59375,1.07043604822
468,0.15625,0.395284707521
469,0.5989583333333334,0.927024810887
470,0.5364583333333334,0.892678553568
471,0.4947916666666667,0.850857410694
472,0.15104166666666666,0.401818781708
473,0.046875,0.216506350946
474,0.0625,0.25
475,0.3854166666666667,0.714434508312
476,0.125,0.381881307913
477,0.359375,0.657488909919
479,0.984375,1.46308748884
480,0.890625,1.40497627501
481,0.4479166666666667,0.940965815886
482,0.11979166666666667,0.388640793879
483,0.7291666666666666,1.17703724099
484,0.22916666666666666,0.520416499867
485,0.578125,0.997392433632
486,0.8958333333333334,1.36167788653
487,0.40625,0.743023104172
488,0.6927083333333334,1.13880419739
489,0.8541666666666666,1.29099444874
490,0.4270833333333333,0.770551750371
494,0.15104166666666666,0.484122918276
496,0.421875,0.80687153046
498,0.890625,1.29703186802
499,0.7135416666666666,1.13880419739
501,1.1145833333333333,1.752973664
504,0.07291666666666667,0.288675134595
505,0.359375,0.718070330817
506,0.8489583333333334,1.31299593805
507,0.4739583333333333,0.83229101481
508,0.921875,1.4086784587
509,0.8645833333333334,1.59426053914
510,0.796875,1.26861144564
511,0.6875,1.13192314227
512,0.9479166666666666,1.3578475614
513,0.5729166666666666,0.918558653544
514,0.828125,1.35592834127
515,0.3489583333333333,0.657488909919
516,0.3229166666666667,0.65351613089
517,0.4427083333333333,0.793856620136
518,0.5885416666666666,1.00260078463
519,0.14583333333333334,0.395284707521
520,0.7916666666666666,1.2624381173
521,0.625,1.02571113542
522,0.9114583333333334,1.4086784587
523,0.22916666666666666,0.489472505186
524,0.9166666666666666,1.40312152004
526,0.15104166666666666,0.426956281915
527,0.4270833333333333,0.777281587757
528,0.5,1.00519484015
529,0.6770833333333334,1.09924216319
530,0.19270833333333334,0.47324236215
531,0.7916666666666666,1.15920231194
532,0.734375,1.26037362185
533,0.71875,1.08972473589
534,0.671875,1.25208160011
535,0.6614583333333334,1.1016086722
536,0.4947916666666667,0.8260094834
537,0.9010416666666666,1.40497627501
538,0.25,0.57735026919
539,0.6979166666666666,1.20329408985
540,0.71875,1.08493471386
541,1.2916666666666667,1.98168699177
542,0.7291666666666666,1.09449379471
543,0.10416666666666667,0.353553390593
544,0.859375,1.30104124967
545,0.6145833333333334,1.07043604822
546,1.0625,1.86245805322
547,0.3645833333333333,0.735980072194
548,0.3177083333333333,0.673145600892
549,0.4166666666666667,0.714434508312
550,0.6979166666666666,1.11803398875
551,0.5833333333333334,1.14108866147
552,0.8385416666666666,1.3365845777
553,1.125,1.65831239518
554,0.036458333333333336,0.190940653956
555,0.0625,0.25
556,0.3854166666666667,0.692218655243
557,0.6927083333333334,1.10632650395
558,0.9791666666666666,1.65831239518
559,0.16666666666666666,0.456435464588
560,0.21875,0.489472505186
561,0.6302083333333334,1.07286609913
562,1.0625,1.67705098312
563,0.1875,0.489472505186
564,0.421875,0.787268484487
565,0.4114583333333333,0.746519702799
566,0.40625,0.777281587757
568,0.5833333333333334,1.01550480058
569,0.7083333333333334,1.19460593224
570,0.5677083333333334,1.03329973064
571,0.640625,1.08253175473
572,0.7447916666666666,1.25623445264
573,1.109375,1.73955214543
574,1.1979166666666667,1.85965946704
576,0.34375,0.65351613089
577,0.6510416666666666,1.01806597691
578,1.7083333333333333,7.92083223742
579,1.3020833333333333,2.20085210771
580,0.6145833333333334,0.994778032193
581,0.703125,1.20976926175
583,0.921875,1.49826288303
584,0.75,1.24582636564
586,0.15625,0.489472505186
587,0.6979166666666666,1.4930394056
588,0.6458333333333334,1.04083299973
589,0.921875,1.36740325679
590,0.4791666666666667,0.866025403784
591,0.578125,0.954703269782
592,0.40625,0.847791247891
593,0.71875,1.15920231194
594,1.015625,1.60240704359
595,0.6875,1.14108866147
596,0.734375,1.12036080498
597,0.5260416666666666,0.932626220233
598,0.5260416666666666,0.898494110535
599,0.484375,0.960143218484
600,0.640625,1.07286609913
601,0.5260416666666666,0.997392433632
602,0.6614583333333334,1.06311256851
603,0.84375,1.35015431217
604,0.11458333333333333,0.395284707521
605,0.609375,1.14791477616
606,0.3489583333333333,0.767164693313
607,0.5,0.901387818866
608,0.1875,0.467707173347
609,0.4010416666666667,0.83229101481
610,0.578125,0.954703269782
611,0.5572916666666666,0.91001373616
612,0.46875,0.924211375534
613,0.8645833333333334,1.25
614,0.328125,0.695970545354
615,0.7604166666666666,1.19895788083
616,0.5729166666666666,1.0307764064
617,0.265625,0.625
618,0.640625,1.03832798286
619,0.5104166666666666,0.924211375534
620,0.7135416666666666,1.12036080498
621,0.8020833333333334,1.25830573921
622,0.7239583333333334,1.1614466554
623,0.16145833333333334,0.438985573036
624,0.5729166666666666,0.973610120462
625,0.875,1.45773797371
626,0.7916666666666666,1.29099444874
627,0.2708333333333333,0.620819351073
628,0.6510416666666666,1.07770976303
629,0.5625,0.816496580928
630,0.4583333333333333,0.803637563416
631,0.5677083333333334,0.954703269782
632,0.3854166666666667,0.721687836487
633,0.5052083333333334,0.869027233942
634,0.4322916666666667,0.915719207326
635,0.7135416666666666,1.12036080498
636,0.703125,1.11102430216
637,0.234375,0.554338945652
638,0.9635416666666666,1.46308748884
639,0.7239583333333334,1.1614466554
640,0.59375,0.951971638233
641,0.734375,1.1703809921
642,0.23958333333333334,0.559016994375
643,0.4947916666666667,0.84471395553
644,0.7291666666666666,1.19460593224
645,0.8489583333333334,1.35592834127
646,0.8072916666666666,1.35592834127
647,0.6979166666666666,1.13192314227
648,0.265625,0.590726953282
649,0.5208333333333334,0.872018730686
650,0.734375,1.15695361474
651,0.671875,1.04333200213
652,0.296875,0.608104979972
653,0.7291666666666666,1.13651514142
654,0.578125,0.965552518855
655,0.609375,1.04333200213
656,0.203125,0.450693909433
657,0.4791666666666667,0.822850735755
658,1.0729166666666667,1.55120920575
659,0.041666666666666664,0.204124145232
660,0.6614583333333334,1.06311256851
661,0.8385416666666666,1.36740325679
662,0.7604166666666666,1.17703724099
663,0.3854166666666667,0.763762615826
664,0.65625,1.01036297108
665,0.3802083333333333,0.739509972887
666,0.7239583333333334,1.1967838847
667,0.6614583333333334,1.0582020916
668,0.390625,0.787268484487
669,0.3802083333333333,0.760345316287
670,0.484375,0.892678553568
671,0.9114583333333334,1.59915342187
672,0.08854166666666667,0.330718913883
673,0.4791666666666667,0.84162541153
674,0.4635416666666667,0.80687153046
675,0.4635416666666667,0.85695682505
676,0.7864583333333334,1.17482268166
677,0.265625,0.599478940414
678,0.16145833333333334,0.438985573036
679,0.4270833333333333,0.770551750371
680,1.046875,1.55288709613
681,0.4583333333333333,0.847791247891
682,0.4947916666666667,0.949232145825
683,0.3645833333333333,0.714434508312
684,0.4635416666666667,0.960143218484
685,0.5416666666666666,0.957427107756
686,0.4947916666666667,0.892678553568
687,0.828125,1.27271036244
688,0.3177083333333333,0.599478940414
689,0.13020833333333334,0.438985573036
690,0.3854166666666667,0.75
691,0.84375,1.38443731049
692,0.5885416666666666,0.943729304409
693,0.34375,0.684653196881
694,0.2552083333333333,0.581843335157
695,1.1145833333333333,1.66458202962
696,0.6458333333333334,1.04582503317
697,0.5416666666666666,0.935414346693
698,0.671875,1.03329973064
699,0.5,0.918558653544
700,0.6875,1.12731243821
701,0.7760416666666666,1.2183492931
702,0.6927083333333334,1.07770976303
703,1.0729166666666667,1.7139136501
704,0.20833333333333334,0.53033008589
705,0.328125,0.641450179931
706,0.8020833333333334,1.28290035986
707,0.8958333333333334,1.36549746735
708,0.4375,0.810092587301
709,0.265625,0.572821961869
710,1973.625,2802.42378167
711,0.5052083333333334,0.892678553568
712,0.375,0.735980072194
713,0.40625,1.03581690789
714,0.20833333333333334,0.540061724867
715,0.640625,1.01806597691
716,0.4635416666666667,0.938194187433
717,1.2135416666666667,1.80998388575
718,0.8177083333333334,1.34822414061
719,0.8229166666666666,1.27883410444
720,0.59375,0.984250984251
721,0.390625,0.819679815538
722,0.6354166666666666,1.06555932105
723,0.796875,1.22261672926
724,1147.2604166666667,5475.86838623
725,0.3697916666666667,0.673145600892
726,0.5364583333333334,0.91001373616
727,0.6197916666666666,1.02316909648
728,0.24479166666666666,0.544862367943
729,0.8125,1.44697961285
730,0.5052083333333334,0.981601582449
731,0.6927083333333334,1.20545634512
732,1.390625,2.11763429326
733,0.7239583333333334,1.1703809921
734,0.3333333333333333,0.661437827766
735,0.6770833333333334,1.12268279878
736,0.21875,0.51031036308
737,1.1458333333333333,1.7108720973
738,0.4895833333333333,0.84162541153
739,0.6875,1.39194109071
740,0.2760416666666667,0.563656219103
741,0.203125,0.525396675538
742,0.734375,1.08733236256
743,0.140625,0.414578098794
744,0.28125,0.57735026919
745,0.546875,0.921389349479
746,0.515625,0.85695682505
747,0.703125,1.07770976303
748,0.8333333333333334,1.47549426747
749,0.7239583333333334,1.14791477616
750,0.4427083333333333,0.767164693313
751,0.9166666666666666,1.48604620834
752,0.078125,0.279508497187
753,0.4375,0.797130269571
754,0.3802083333333333,0.7806247498
755,0.796875,1.1614466554
756,0.5572916666666666,0.992156741649
757,0.6666666666666666,1.11803398875
758,0.5885416666666666,0.954703269782
759,0.421875,0.725287299397
760,0.5520833333333334,0.9464847243
761,0.65625,1.10397010829
762,0.0,0.0
763,0.4739583333333333,0.892678553568
764,0.5416666666666666,0.924211375534
765,0.3125,0.699702317656
766,0.5625,0.918558653544
767,0.171875,0.426956281915
768,0.546875,0.927024810887
769,0.5520833333333334,0.940965815886
770,0.4895833333333333,0.810092587301
771,0.3072916666666667,0.641450179931
772,0.9583333333333334,1.41789162726
773,0.734375,1.3090231727
774,0.265625,0.608104979972
775,0.3645833333333333,0.75
776,0.2916666666666667,0.57735026919
777,0.14583333333333334,0.420812705765
779,0.671875,1.15244305716
780,0.6614583333333334,1.10632650395
781,0.5520833333333334,0.962851667358
783,0.026041666666666668,0.161374306092
